,open_AAPL,high_AAPL,low_AAPL,close_AAPL,signal_AAPL,open_AMZN,high_AMZN,low_AMZN,close_AMZN,signal_AMZN,open_BABA,high_BABA,low_BABA,close_BABA,signal_BABA,open_BAC,high_BAC,low_BAC,close_BAC,signal_BAC,open_GOOGL,high_GOOGL,low_GOOGL,close_GOOGL,signal_GOOGL,open_INTC,high_INTC,low_INTC,close_INTC,signal_INTC,open_JPM,high_JPM,low_JPM,close_JPM,signal_JPM,open_META,high_META,low_META,close_META,signal_META,open_MSFT,high_MSFT,low_MSFT,close_MSFT,signal_MSFT,open_NFLX,high_NFLX,low_NFLX,close_NFLX,signal_NFLX,open_NVDA,high_NVDA,low_NVDA,close_NVDA,signal_NVDA,open_ORCL,high_ORCL,low_ORCL,close_ORCL,signal_ORCL,open_PFE,high_PFE,low_PFE,close_PFE,signal_PFE,open_T,high_T,low_T,close_T,signal_T,open_TSLA,high_TSLA,low_TSLA,close_TSLA,signal_TSLA,open_V,high_V,low_V,close_V,signal_V,open_WFC,high_WFC,low_WFC,close_WFC,signal_WFC,open_WMT,high_WMT,low_WMT,close_WMT,signal_WMT,open_XAU,high_XAU,low_XAU,close_XAU,signal_XAU,open_US500,high_US500,low_US500,close_US500,signal_US500,open_BTCUSD,high_BTCUSD,low_BTCUSD,close_BTCUSD,signal_BTCUSD,open_AUDJPY,high_AUDJPY,low_AUDJPY,close_AUDJPY,signal_AUDJPY,open_EURUSD,high_EURUSD,low_EURUSD,close_EURUSD,signal_EURUSD,open_GBPUSD,high_GBPUSD,low_GBPUSD,close_GBPUSD,signal_GBPUSD,open_USDCAD,high_USDCAD,low_USDCAD,close_USDCAD,signal_USDCAD,open_USDCHF,high_USDCHF,low_USDCHF,close_USDCHF,signal_USDCHF,open_USDJPY,high_USDJPY,low_USDJPY,close_USDJPY,signal_USDJPY
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18641.28,18925.42,18317.03,18668.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.835,1872.142,1870.184,1872.106,0.0,3555.03,3561.08,3553.55,3561.03,0.0,18668.61,18720.56,17613.74,18403.56,0.0,75.784,75.929,75.764,75.909,0.0,1.18513,1.18642,1.18498,1.18638,0.0,1.32894,1.33031,1.3282,1.33016,0.0,1.30853,1.30924,1.30799,1.30831,0.0,0.91093,0.91105,0.91041,0.91045,0.0,103.781,103.847,103.768,103.806,0.0
2020-11-23,117.4,117.41,113.74,113.96,0.0,156.8,156.94,153.25,155.06,0.0,274.46,274.46,266.35,270.68,0.0,27.0,27.42,27.0,27.34,0.0,86.84,87.03,85.49,86.48,0.0,45.79,46.17,45.44,46.02,0.0,115.69,118.05,115.61,117.99,0.0,268.23,270.04,264.49,268.37,0.0,211.65,212.26,208.14,210.32,0.0,487.13,487.13,479.0,479.94,0.0,13.3,13.38,13.01,13.14,0.0,56.16,56.53,55.74,55.98,0.0,36.55,36.62,36.19,36.4,0.0,28.39,28.66,28.36,28.63,0.0,171.24,175.29,171.09,174.55,0.0,207.26,208.89,205.9,208.1,0.0,25.97,26.39,25.96,26.3,0.0,50.4,50.4,49.76,50.15,0.0,1872.106,1876.044,1830.866,1835.623,0.0,3560.75,3600.61,3552.68,3595.63,0.0,18406.93,18742.64,17992.35,18368.12,0.0,75.92,76.319,75.815,76.24,0.0,1.18653,1.19057,1.17999,1.18416,0.0,1.33032,1.33972,1.32635,1.33247,0.0,1.30842,1.3112,1.3045,1.3073,0.0,0.9106,0.91475,0.9076,0.9123,0.0,103.816,104.634,103.681,104.518,0.0
2020-11-24,113.12,115.82,112.57,115.5,0.0,154.85,156.69,154.32,155.71,0.0,273.86,279.8,272.69,279.09,0.0,28.04,28.71,28.04,28.71,0.0,86.08,88.17,86.0,88.12,0.0,46.05,47.26,46.03,46.98,0.0,120.39,123.4,120.31,122.7,0.0,269.27,277.74,268.18,277.34,0.0,209.42,214.2,208.83,212.92,0.0,477.08,483.91,475.8,483.44,0.0,12.95,13.08,12.88,12.92,0.0,56.64,57.87,56.57,57.42,0.0,36.15,36.7,35.99,36.55,0.0,29.08,29.4,29.04,29.17,0.0,178.52,186.6,175.39,184.62,0.0,209.48,213.72,209.41,211.24,0.0,27.73,28.69,27.68,28.39,0.0,50.29,50.62,50.09,50.36,0.0,1835.671,1836.29,1800.23,1809.167,0.0,3595.49,3647.03,3592.65,3645.78,0.0,18367.04,19410.15,18066.69,19146.1,0.0,76.249,76.991,76.249,76.975,0.0,1.18421,1.1897,1.18383,1.18968,0.0,1.33261,1.33799,1.32927,1.33608,0.0,1.3074,1.30903,1.29914,1.29942,0.0,0.91243,0.9136,0.90975,0.91078,0.0,104.527,104.759,104.144,104.499,0.0
2020-11-25,116.33,116.71,115.51,116.24,0.0,157.66,159.87,157.6,159.45,0.0,275.64,279.24,274.55,276.87,0.0,28.59,28.89,28.41,28.82,0.0,87.99,88.5,87.41,88.27,0.0,47.15,47.15,46.56,47.0,0.0,121.18,122.35,120.43,122.04,0.0,274.92,276.32,272.61,275.83,0.0,214.5,214.79,212.43,214.25,0.0,484.09,486.76,478.8,485.1,0.0,13.17,13.26,13.07,13.25,0.0,57.39,57.65,57.22,57.34,0.0,36.26,36.45,36.22,36.43,0.0,28.99,29.1,28.87,28.93,0.0,183.76,191.24,181.79,190.88,0.0,209.53,211.9,209.51,210.96,0.0,28.4,28.65,28.2,28.55,0.0,50.69,50.75,50.41,50.6,0.0,1809.112,1817.682,1801.65,1808.187,0.0,3645.59,3658.12,3619.02,3635.79,0.0,19144.99,19469.71,18496.07,18719.59,0.0,76.985,77.04,76.454,76.866,0.0,1.18973,1.19294,1.18816,1.19157,0.0,1.33614,1.33929,1.33039,1.33818,0.0,1.29957,1.30284,1.29857,1.30006,0.0,0.91091,0.91385,0.90776,0.90807,0.0,104.507,104.595,104.254,104.391,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.232,1818.267,1805.77,1809.233,0.0,3635.72,3642.33,3617.71,3621.76,0.0,18716.51,18898.21,16236.49,17170.77,0.0,76.877,76.915,76.649,76.683,0.0,1.19161,1.19406,1.18851,1.19103,0.0,1.33831,1.33973,1.33215,1.33516,0.0,1.30016,1.3022,1.29901,1.30195,0.0,0.9082,0.9093,0.90599,0.90632,0.0,104.401,104.402,104.202,104.243,0.0
2020-11-27,116.98,117.45,116.29,116.43,0.0,160.15,160.73,159.58,159.88,0.0,278.32,278.52,275.61,276.46,0.0,28.95,29.0,28.73,28.83,0.0,88.83,89.8,88.67,89.02,0.0,48.02,48.02,47.41,47.56,0.0,122.03,122.26,121.07,121.27,0.0,275.53,279.06,274.77,276.71,0.0,214.58,216.21,214.06,215.33,0.0,483.76,493.02,481.69,489.34,0.0,13.33,13.38,13.17,13.25,0.0,57.55,57.83,57.28,57.81,0.0,37.07,37.21,36.85,37.19,0.0,29.15,29.16,28.85,28.93,0.0,195.71,199.54,193.82,195.94,0.0,210.77,210.98,208.76,210.49,0.0,28.55,28.56,28.16,28.36,0.0,50.81,50.86,50.33,50.46,0.0,1809.236,1813.755,1774.304,1787.011,0.0,3623.86,3645.99,3616.33,3640.19,0.0,17170.56,17477.34,16416.55,17146.62,0.0,76.694,76.95,76.496,76.851,0.0,1.19108,1.19624,1.19093,1.19588,0.0,1.3353,1.33813,1.3287,1.33061,0.0,1.30205,1.30244,1.29715,1.29901,0.0,0.9065,0.90823,0.90402,0.90419,0.0,104.253,104.268,103.905,103.994,0.0
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17147.18,17872.72,16878.29,17727.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.529,1789.837,1785.391,1786.696,0.0,3651.5,3651.5,3642.97,3644.72,0.0,17724.28,18329.97,17531.05,18178.09,0.0,76.834,77.084,76.793,77.009,0.0,1.19585,1.1972,1.19585,1.19694,0.0,1.33221,1.33311,1.33192,1.3328,0.0,1.2986,1.2986,1.29745,1.29803,0.0,0.90394,0.90435,0.9037,0.90385,0.0,104.014,104.131,103.987,104.062,0.0
2020-11-30,118.93,120.93,116.89,120.36,0.0,160.67,160.75,156.26,157.97,0.0,266.23,266.29,263.22,263.22,0.0,28.59,28.67,28.1,28.1,0.0,88.43,88.46,87.4,87.65,0.0,47.32,48.1,47.3,48.1,0.0,120.08,120.24,118.18,118.18,0.0,274.46,276.45,271.0,275.04,0.0,213.2,214.41,210.81,213.02,0.0,488.46,490.14,481.13,488.53,0.0,13.34,13.36,12.97,13.31,0.0,57.35,58.16,57.18,57.36,0.0,37.73,38.66,37.73,38.0,0.0,28.78,28.98,28.66,28.7,0.0,198.57,199.82,184.81,191.57,0.0,209.64,209.8,206.53,209.73,0.0,28.16,28.22,27.45,27.45,0.0,50.49,50.75,49.98,50.75,0.0,1786.651,1787.441,1764.31,1778.763,0.0,3644.72,3644.97,3595.03,3640.87,0.0,18178.78,19817.78,18178.22,19667.62,0.0,77.027,77.041,76.553,76.744,0.0,1.19712,1.20029,1.19212,1.19367,0.0,1.33309,1.33849,1.33047,1.33337,0.0,1.29824,1.30092,1.29229,1.29898,0.0,0.9041,0.90927,0.90189,0.90808,0.0,104.083,104.396,103.828,104.293,0.0
2020-12-01,121.23,123.44,120.9,122.58,0.0,158.5,162.41,157.84,160.56,0.0,262.55,265.17,261.51,263.28,0.0,28.75,28.87,28.52,28.54,0.0,88.52,91.02,88.46,89.77,0.0,49.46,50.19,49.25,49.57,0.0,120.46,121.54,119.6,119.62,0.0,283.64,289.21,283.28,286.57,0.0,213.61,217.26,213.34,215.91,0.0,501.5,509.26,499.27,503.67,0.0,13.3,13.52,13.22,13.39,0.0,58.46,59.24,58.44,58.82,0.0,39.57,40.46,39.05,39.31,0.0,28.93,29.1,28.71,28.78,0.0,195.27,197.56,190.67,193.68,0.0,212.32,212.89,211.05,211.18,0.0,28.35,28.63,28.04,28.05,0.0,50.81,51.01,50.49,50.71,0.0,1778.785,1817.261,1776.796,1811.273,0.0,3641.09,3679.49,3639.46,3660.47,0.0,19668.43,19893.58,18102.49,18784.89,0.0,76.754,76.998,76.631,76.964,0.0,1.19371,1.20764,1.19352,1.207,0.0,1.33351,1.34419,1.33151,1.34199,0.0,1.2991,1.29915,1.29276,1.2932,0.0,0.90821,0.90836,0.89916,0.89938,0.0,104.303,104.574,104.18,104.288,0.0
2020-12-02,121.65,123.34,120.87,123.02,0.0,159.55,161.53,158.66,160.14,0.0,261.02,262.98,260.11,261.35,0.0,28.67,28.96,28.55,28.94,0.0,89.64,91.59,89.24,91.13,0.0,49.52,50.01,49.22,49.91,0.0,120.03,122.27,120.03,122.21,0.0,281.66,291.64,281.28,287.23,0.0,213.75,215.37,212.75,214.95,0.0,497.66,506.55,493.18,502.19,0.0,13.28,13.67,13.23,13.55,0.0,58.57,59.23,58.52,59.02,0.0,40.95,41.05,40.28,40.63,0.0,29.04,29.16,28.87,29.05,0.0,183.92,190.45,180.59,189.89,0.0,210.72,211.21,208.44,209.8,0.0,28.03,28.92,28.01,28.92,0.0,50.65,50.67,49.77,50.03,0.0,1811.227,1832.4,1807.472,1830.654,0.0,3660.47,3671.4,3644.24,3668.31,0.0,18786.44,19316.7,18339.19,19215.34,0.0,76.975,77.484,76.849,77.433,0.0,1.20705,1.21182,1.20398,1.21133,0.0,1.34213,1.34407,1.32872,1.33667,0.0,1.2933,1.2958,1.29096,1.29158,0.0,0.89952,0.9013,0.89413,0.89447,0.0,104.298,104.748,104.223,104.437,0.0
2020-12-03,123.27,123.42,122.19,122.81,0.0,160.8,161.41,159.25,159.62,0.0,265.2,268.49,264.83,267.31,0.0,28.79,29.06,28.6,28.79,0.0,91.49,92.14,90.83,91.21,0.0,49.92,51.07,49.76,50.9,0.0,121.35,121.85,120.34,120.7,0.0,286.0,286.56,281.72,282.61,0.0,214.73,216.34,213.95,214.47,0.0,505.32,508.02,496.78,497.31,0.0,13.58,13.6,13.32,13.4,0.0,59.66,59.75,59.09,59.21,0.0,40.64,40.66,39.53,39.72,0.0,28.96,29.16,28.87,29.09,0.0,197.81,199.62,194.15,197.89,0.0,210.34,211.03,207.84,208.45,0.0,28.98,29.45,28.76,29.02,0.0,49.75,49.86,49.44,49.68,0.0,1830.653,1843.902,1823.742,1839.822,0.0,3668.31,3682.99,3656.49,3670.84,0.0,19213.55,19600.76,18871.16,19435.64,0.0,77.443,77.56,77.162,77.197,0.0,1.21138,1.21743,1.21009,1.21431,0.0,1.33681,1.34996,1.33531,1.345,0.0,1.29168,1.29406,1.28516,1.28665,0.0,0.8946,0.89534,0.8891,0.89071,0.0,104.447,104.533,103.669,103.821,0.0
2020-12-04,122.22,122.64,121.5,122.0,0.0,159.1,159.34,157.91,158.05,0.0,269.39,269.39,266.22,266.98,0.0,29.31,29.37,28.97,29.22,0.0,90.73,91.43,90.65,91.2,0.0,51.16,52.61,51.15,51.96,0.0,122.97,123.08,121.67,122.23,0.0,280.86,283.4,279.36,279.8,0.0,214.3,215.33,213.14,213.58,0.0,495.05,504.13,494.54,498.44,0.0,13.49,13.55,13.42,13.48,0.0,59.54,60.52,59.5,59.97,0.0,40.1,40.3,39.92,40.29,0.0,29.58,29.72,29.4,29.47,0.0,197.35,199.07,195.88,198.56,0.0,209.2,212.19,208.75,212.1,0.0,29.87,29.93,29.32,29.47,0.0,49.42,49.59,49.16,49.46,0.0,1839.827,1848.017,1829.058,1839.066,0.0,3670.84,3699.76,3668.85,3699.76,0.0,19436.07,19529.33,18571.62,18649.48,0.0,77.211,77.498,77.035,77.359,0.0,1.21449,1.21771,1.21099,1.2117,0.0,1.34514,1.3539,1.34094,1.34316,0.0,1.28676,1.28733,1.2772,1.27846,0.0,0.89084,0.89227,0.88853,0.89175,0.0,103.831,104.24,103.736,104.149,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18648.16,19166.53,18485.37,19134.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.665,1838.041,1833.01,1835.332,0.0,3702.73,3703.1,3699.42,3700.01,0.0,19135.49,19404.48,18873.77,19363.73,0.0,77.382,77.491,77.327,77.415,0.0,1.21219,1.213,1.2115,1.21183,0.0,1.34117,1.34182,1.34091,1.34131,0.0,1.27768,1.27841,1.27739,1.27803,0.0,0.8912,0.89172,0.89084,0.89172,0.0,104.102,104.224,104.092,104.194,0.0
2020-12-07,123.42,124.54,123.16,123.49,0.0,158.81,159.0,157.48,157.57,0.0,265.07,265.54,262.56,263.75,0.0,28.72,29.11,28.66,28.92,0.0,90.89,91.42,90.11,90.46,0.0,50.47,50.5,49.54,49.89,0.0,120.63,122.13,120.17,121.53,0.0,282.5,288.39,282.38,285.52,0.0,215.35,215.47,212.96,213.42,0.0,503.2,517.52,501.62,515.58,0.0,13.68,13.73,13.5,13.54,0.0,59.93,60.11,59.69,59.71,0.0,40.61,41.35,40.37,41.1,0.0,29.52,29.74,29.5,29.58,0.0,205.35,216.2,204.54,214.29,0.0,213.18,214.41,212.35,212.4,0.0,29.16,29.59,29.05,29.2,0.0,49.48,49.51,48.98,49.08,0.0,1835.338,1868.502,1822.702,1863.976,0.0,3700.03,3700.93,3673.47,3683.43,0.0,19364.46,19412.71,18896.42,19174.57,0.0,77.426,77.486,76.898,77.111,0.0,1.21199,1.2166,1.20783,1.21088,0.0,1.34146,1.34375,1.3224,1.3354,0.0,1.27814,1.28322,1.27768,1.28019,0.0,0.89186,0.89462,0.88752,0.89069,0.0,104.204,104.309,103.92,103.996,0.0
2020-12-08,123.73,124.95,123.07,124.7,0.0,157.09,159.2,156.0,158.86,0.0,266.52,268.28,263.82,266.34,0.0,29.0,29.11,28.77,28.87,0.0,90.39,90.72,89.54,90.7,0.0,50.45,50.55,49.97,50.53,0.0,121.45,122.29,121.19,121.97,0.0,282.87,284.95,281.52,284.21,0.0,213.52,216.92,212.85,216.05,0.0,512.27,512.95,505.49,511.37,0.0,13.37,13.49,13.28,13.39,0.0,58.77,59.67,58.61,59.15,0.0,41.64,42.72,41.44,42.48,0.0,29.61,30.88,29.61,30.79,0.0,211.37,217.04,206.98,215.0,0.0,211.6,213.08,211.14,212.47,0.0,28.96,29.26,28.75,28.93,0.0,49.03,49.85,49.0,49.8,0.0,1863.975,1875.264,1860.248,1870.109,0.0,3683.23,3710.19,3665.44,3707.78,0.0,19174.84,19287.99,18217.12,18322.98,0.0,77.122,77.368,77.062,77.146,0.0,1.21093,1.21338,1.20953,1.21088,0.0,1.33548,1.33931,1.32891,1.3363,0.0,1.2803,1.2825,1.27674,1.28146,0.0,0.89082,0.89137,0.88813,0.88855,0.0,104.005,104.203,103.952,104.127,0.0
2020-12-09,124.34,125.92,121.05,122.08,0.0,157.85,158.4,154.39,155.03,0.0,266.1,266.72,263.04,264.09,0.0,29.08,29.18,28.72,28.8,0.0,90.98,91.38,88.08,88.5,0.0,50.52,50.8,49.71,50.06,0.0,122.09,122.49,120.41,121.13,0.0,282.95,287.56,271.66,277.69,0.0,214.23,214.66,211.18,211.9,0.0,510.86,513.39,491.18,492.6,0.0,13.21,13.41,12.86,12.95,0.0,59.46,59.86,59.06,59.84,0.0,42.7,42.77,41.1,42.0,0.0,31.24,31.85,31.16,31.45,0.0,213.51,214.96,195.97,202.05,0.0,212.44,212.52,208.89,209.61,0.0,28.85,29.08,28.58,29.07,0.0,49.72,49.73,49.14,49.24,0.0,1870.122,1870.483,1825.482,1834.384,0.0,3707.91,3715.25,3660.76,3675.79,0.0,18322.72,18636.64,17644.11,18543.63,0.0,77.157,77.942,77.136,77.511,0.0,1.21093,1.21472,1.20585,1.20777,0.0,1.33644,1.34774,1.33341,1.33639,0.0,1.28157,1.28328,1.27689,1.28258,0.0,0.88868,0.89142,0.88707,0.88933,0.0,104.137,104.402,104.049,104.275,0.0
2020-12-10,121.56,123.84,121.25,123.31,0.0,155.05,157.08,154.64,155.5,0.0,263.43,265.98,262.84,264.97,0.0,28.68,29.02,28.62,28.99,0.0,87.5,88.72,87.44,88.32,0.0,49.89,50.68,49.77,50.45,0.0,120.25,120.75,119.65,120.22,0.0,272.4,278.65,272.36,277.39,0.0,212.16,213.02,210.33,211.33,0.0,498.57,503.43,497.46,501.21,0.0,13.02,13.06,12.88,13.01,0.0,59.6,59.77,59.01,59.55,0.0,41.83,42.07,41.43,41.93,0.0,30.8,30.9,30.46,30.67,0.0,196.95,208.3,196.06,207.82,0.0,208.7,209.18,207.18,208.05,0.0,28.85,29.5,28.79,29.46,0.0,49.17,49.32,48.85,49.06,0.0,1834.354,1850.005,1828.654,1836.694,0.0,3675.79,3682.51,3645.27,3673.16,0.0,18543.75,18556.44,17903.99,18241.85,0.0,77.52,78.58,77.52,78.364,0.0,1.20782,1.21587,1.20782,1.21427,0.0,1.33652,1.33893,1.32455,1.33004,0.0,1.28272,1.28272,1.27063,1.274,0.0,0.88946,0.89013,0.88518,0.88579,0.0,104.283,104.576,104.156,104.167,0.0
2020-12-11,121.95,122.37,120.53,122.08,0.0,155.2,155.9,153.62,155.57,0.0,264.02,265.14,262.41,264.09,0.0,28.59,28.62,28.28,28.48,0.0,88.15,88.74,87.57,88.54,0.0,49.5,49.82,49.09,49.76,0.0,118.68,119.98,118.39,119.5,0.0,275.69,276.1,270.21,273.27,0.0,209.82,213.11,209.08,212.59,0.0,498.98,502.81,494.71,502.33,0.0,12.92,13.01,12.82,12.98,0.0,60.15,60.68,59.38,60.49,0.0,41.21,41.42,40.79,41.08,0.0,30.59,31.04,30.57,30.99,0.0,206.76,206.99,198.92,203.52,0.0,206.04,206.79,204.47,206.37,0.0,28.95,29.18,28.65,29.07,0.0,48.65,49.15,48.63,49.03,0.0,1836.696,1847.671,1823.981,1839.606,0.0,3673.45,3675.88,3629.63,3664.1,0.0,18242.54,18282.09,17580.16,18030.94,0.0,78.375,78.774,78.19,78.368,0.0,1.21432,1.21626,1.21051,1.21064,0.0,1.33018,1.3324,1.31342,1.32235,0.0,1.2741,1.27919,1.27189,1.27681,0.0,0.88592,0.89087,0.8851,0.88951,0.0,104.177,104.177,103.822,103.974,0.0
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18033.8,18929.04,18019.02,18810.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
